ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;Numéro du film;Genre
id11;5;"Qu dire d'Avatar, primo, il s'agit d'une des plus grandes expériences cinématographiques de ma vie. Secundo, jamais la 3D n'aura été aussi utile pour un film que dans celui-ci. Tertio, Avatar a été réalisé par un des mes réalisateurs favoris: James Cameron.Je pense que si Avatar est l'un des meilleurs films de sciences-fiction. Pour moi, Avatar est un véritable chef-d’œuvre. Alors oui, le scénario est pas incroyable, mais après tout, c'est un peu la seul chose qu'on peut lui reprocher. Cependant, Avatar fait parti de ces rares films qui n'ont pas besoin d'un super scénario pour que je le considère comme étant un film grandiose. Parce que, à part ce petit bémol, tous, et je dis bien tous, dans ce film est parfait! Les effets-spéciaux, les acteurs très bon, la musique de James Horner (repose en paix génie), les scènes d'actions épiques, la morale. Mais le point le plus positif de ce film, c'est son univers. Même Tim Burton n'aurait pas fait mieux. James Cameron a carrément imaginé une planète, son système, le peuple qui y habite. L'univers est extrêmement riche! Et c'est surtout grâce à ça que je considère Cameron comme étant un génie! J'adore particulièrement la vision des N'avis, ils offrent une morale très légitime (d'ailleurs, Cameron donne toujours un très bonne morale, il n' y a qu'a voir les Terminator ou Abyss). Cameron a vraiment un don pour nous faire réfléchir sur l'écologie. Pour en revenir à l'histoire, elle est assez simple, alors pourquoi je dis qu'elle est génial, parce que, les personnages évolues énormément dans le film, Jake découvre la valeur de la nature et de la vie, tandis que Netery ouvre son cœur au fur et à mesure, si on saute 2h du film, on voit bien qu'elle a changé de comportement auprès des humains, au départ elle les ignores, et à la fin, elle fini par réagir à cette injustice. Bah oui, c'est pas flagrant, mais vraiment tous les personnages évolues. Et puis, le film n'est ni trop long, ni trop court, on a bien le temps de découvrir l'univers de la planète Pandora dans la première heure, (ce qui m’émerveille à chaque visionnage), et la dernière heure offre des scènes d'actions incroyables. C'est vraiment épique. Et au cinéma en 3D, je peux vous dire que vous êtes scotchés à votre siège! Bon après, la fin est assez classique 
spoiler: 
c'est les gentils Navis qui battent les méchants humains
. Mais quand on y pense bien, quand on reprend le contexte du film, ça ne vous fais pas penser à la Seconde Guerre Mondiale? On pourrait imaginer les humains comme étant des Nazis qui réussissent à envahir des territoires de Pandora (comme quand ils ont envahis la France). Et les plusieurs clans de la planètes (comme s'il s'agissait des différents pays) font fassent à l'envahisseur. Dis comme ça, ça paraît logique non? Du coup, l'histoire prendrait une autre tournure. Enfin, moi j'imagine l'histoire comme ça (et c'est d'ailleurs pour ça que je la trouve géniale), après, libre à vous de penser le contraire... Bon en tout cas, Avatar est vraiment un film énorme, je passe un excellent moment à chaque fois que je le visionne. Bref, un véritable chef d’œuvre comme je les aime. 5/5 Voilà qui est dit!";19/07/2015;https://www.allocine;61282;Comédie, Drame
Visiteur;5;Alors que dire sur ce film qui a explosé le box office , je l'ai trouvé plus que excellent pour moi c'est un chef-d'œuvre. Les decors, les effets speciaux sont vraiment magnifiques avec un beau scenario. James Cameron à vraiment réussi son film et pour ma part il m'as emmener sur une autre planète dont j'ai envie d'y retourner. Y a pas à dire James Cameron quand il réalise un film il le fait parfaitement bien .;03/11/2015;https://www.allocine;61282;Comédie, Drame
id13;5;Un chef-d'oeuvre, il n'y a pas d'autres mots. Quand on aime un tant soit peu le cinéma on ne peut pas nier que ce film est une oeuvre d'art unique, qui a demandé un travail incroyable, tant par la création d'un décor stupéfiant, d'une faune et d'une flore magnifiques, d'un langage Na'vi inventé de toute pièce et d'une qualité d'effet spéciaux jamais vu auparavant. Plus de 10 ans de travail pour un peu moins de 3h de film. James Cameron aime prendre son temps, et on ne va pas lui en vouloir. Le résultat est là, ses films ne sont jamais bâclés. Tout est pensé dans le moindre détail. Beaucoup pourront critiquer la faiblesse d'un scénario se voulant trop écolo, trop poncif. Mais c'est une histoire à l'échelle humaine dans une épopée extra-terrestre. La morale à beau être facile, elle critique l'aspect le plus grave de notre époque. Le profit prime sur le respect de l'environnement. Une morale écologique mais aussi une référence évidente à la colonisation de l'Amérique et au massacre des indiens. Certes rien n'est vraiment original dans cette trame scénaristique et je comprend qu'elle ne touche pas tout le monde. Néanmoins nul ne peut être insensible à tout ce qu'il y a autour. Le film émerveille par sa beauté et tiens en haleine dans ses scènes les plus épiques. Qui n'a rien ressenti quand Jake recouvre l'usage de ses jambes à travers son avatar, ou quand il fait son premier vol à dos d'Ikran ? Qui n'a pas frissonné quand il reconquiert la tribus en devenant Toruk Makto ou bien quand l'arbre maison est détruit ? Un film que l'on se doit de visionner en 3D (ou au moins en Blu-Ray) pour en accroitre le plaisir. Dans un restaurant gastronomique, on ne nous sert pas dans des assiettes en carton, alors on ne regarde pas Avatar sur son petit iPhone ou son ordinateur. Qu'il soit adoré ou détesté, force est de constater qu'il aura marqué l'histoire du cinéma. Ca n'est pas mon film préféré mais je peux dire objectivement qu'il y a d'un côté Avatar et de l'autre, le reste. James Cameron est un vrai artiste et ce ne sont pas les nombreux reports des suites du film qui vont m'enlever l'envie de les voir. Il me tarde de découvrir les nouveaux aspects de l'univers qu'il a brillamment créée. 20/20;29/09/2016;https://www.allocine;61282;Comédie, Drame
id14;5;Si on devait associer le mot perfection à un film, ce film serait sans aucun doute Avatar. D'une beauté esthétique inouïe, James Cameron nous livre un film ou plutot un spectacle à couper le souffle. Action, émotion, batailles épiques, tout y est pour nous faire passer 2h40 de pur bohneur jouissif. Un film qui fait date dans l'histoire du cinema. Ce film est bien plus qu'un chef d'oeuvre. Courrez le voir et laissez vous embarquer pour un voyage hors du commun. Avatar, le film de l'année. Merci monsieur James Cameron.;19/12/2009;https://www.allocine;61282;Comédie, Drame
id15;2,5;Certes, ce film est graphiquement magnifique, presque somptueux. Les décors sont grandioses, les effets spéciaux impressionnants. Mais que possède cet Avatar, si ce n'est une incontestable beauté visuelle? Enlevez la et vous obtenez un film fade, doté d'un scénario baclé écrit à la va-vite , inspiré de l'Afrique et ses quelques tribus. Quelques éléments de l'histoire sont originaux, mais l'on sent que James Cameron a puisé dans toutes les oeuvres de science-fiction réalisées et écrites à ce jour. S'inspirant grandement de Star Wars, Halo et bien d'autres, on ne peut réellement qualifier cet Avatar d'original. Et ceux qui le traitent de novateur semble avoir oublié que ce film n'a de novateur que sa technologie avancée.;04/04/2013;https://www.allocine;61282;Comédie, Drame
Visiteur;4;"Un film décidément magnifique à regarder, comme à écouter (la bande-son n'est pas mal non plus) : on ne s'en lasse pas! Pourtant, le scénario n'est pas extraordinaire... C'est n'empêche une belle fable écologique, mais aussi un leçon politique, qui remet aussi en question l'Amérique et sa gestion du monde (ce qui a du lui valoir l'Oscar...), dictée toujours par l'économie, l'argent et le capitalisme, qui peuvent l'amener à des choix bafouant ses valeurs même : les droits de l'homme. Pour une fois aussi, et c'est une première dans l'histoire du cinéma, ce sont les ""méchants"" américains qui souhaitent conquérir la planète de ""gentils"" extra-terrestres, au lieu du contraire.. C'est quand meme une avancée!";14/02/2015;https://www.allocine;61282;Comédie, Drame
id17;5;Pour la première fois au cinéma, force est de constater une parfaite coexistence du cinéma classique et de l’image de synthèse. La planète Pandora et leurs habitants, les Na’vis sont époustouflants de réalisme. Seul bémol, le scénario qui est basé sur une trame relativement classique. James Cameron, le magicien de Hollywood, nous offre le cinéma du futur, à vivre en 3D exclusivement...;04/03/2010;https://www.allocine;61282;Comédie, Drame
id18;3;"En 2009, c’était peu dire qu’ « Avatar » était LE film-événement de l’année. Entre ceux qui se sont laissés emporter par l’enthousiasme général et ceux qui crièrent au scandale, moi j’avoue que je faisais partis de ceux qui s’étaient laissé prendre au jeu. Certes, j’étais le premier à reconnaitre qu’il n’y avait finalement pas grand-chose d’original dans cette sorte de « Pocahontas » de l’espace, mais je ne voulais pas non plus bouder mon plaisir face à un blockbuster qui avait su faire le boulot de manière propre et enlevée. Ainsi, à l’époque, je lui avais attribué un flatteur « 4 étoiles » sur 5 possibles ; une note qui finalement correspondait fort bien au sentiment que j’entretenais pour ce film. Et puis il a fallu que je le revoie en 2016, soit sept ans après mon dernier visionnage… Et forcément s’est imposée à moi une sorte de nouveau bilan. Et c’est étonnant parce que je m’étais pourtant promis de ne pas réécrire ma critique après ce nouveau visionnage. Non pas que je sois un gros fainéant (enfin si, un peu) mais c’est surtout que je me disais qu’ « Avatar » était le genre de film qui fonctionnait surtout sur le plaisir de la découverte et que – forcément – exprimer le point de vue d’un revisionnage n’était pas ce qu’il y avait de plus pertinent pour quelqu’un qui voudrait découvrir le film pour la première fois… Seulement voilà, malgré cette intention première, je dois bien avouer que dans les faits, après m’être revu ce film de James Cameron, il m’était désormais impossible d’assumer la note initiale que je lui avais mise. Alors certes, je continue de penser qu’ « Avatar » doit être un film agréable à découvrir pour qui s’y risque la première fois ; mais d’un autre côté, je pense aussi qu’en absence du conditionnement et de la hype dans lesquels nous étions tous plongés à l’époque, l’effet de ce film sur un nouvel amateur sera bien moins fort. Parce que oui, franchement, je pense sincèrement que si j’avais découvert pour la première fois « Avatar » en 2016, je n’aurais pas été si subjugué que ça. D’abord – et c’était déjà prévisible – la claque visuelle n’est plus aujourd’hui ce qu’elle était. Alors certes, beaucoup pourraient me dire que c’est le cas pour tous les films qui intègrent des effets spéciaux, pourtant ce serait un argument face auquel je ne serais pas forcément d’accord. Le gros problème d’ « Avatar » n’est pas d’avoir eu recours à des effets-spéciaux qui, par définition, allait se démoder. Le gros problème d’ « Avatar », c’est qu’il a décidé de se reposer ENORMEMENT sur les effets de son époque et, d’ailleurs, il a quasiment construit toute son architecture pour mettre essentiellement cet aspect-là en avant. Or, ça, pour moi, cette démarche là, elle pose souci. Il y a une flopée d’événements, de mouvements de caméras et de gimmicks d’acteurs qui ne semblent être là que pour faire de la démonstration technique. Alors OK, je veux bien qu’en 2009 on puisse se dire : « Ouah quand les Navis font leur grimace c’est quand même impressionnant comment ça suit bien l’expression du visage de l’acteur ! » Mais en 2016, on a plutôt tendance à dire : « Mais pourquoi ils font des grimaces tout le temps les Navis ? » Bah oui, parce qu’au fond, tout ça, c’est bien superflu, lourd, et d’autant plus irritant que derrière, on sent que l’effort n’a pas vraiment été porté sur le travail des personnages, des dialogues et des situations. C’est du basique de chez basique ; vu et revu ; simpliste de chez simpliste. Et puis même, au-delà de tout ça, je trouve quand même que par eux-mêmes, les effets numériques de ce film vraiment leurs limites propres. « District 9 » est sorti la même année et, encore aujourd’hui, ses éléments numériques ont une vraie texture ; ils sont remarquablement intégrés. Après, l’avantage aussi de « District 9 », c’est qu’il savait aussi fournir un fond ; un fond qu’ « Avatar » ne sait pas fournir. Gentils d’un côté, méchants de l’autre. Gros militaires décérébrés et businessman sans scrupule d’un côté ; amoureux de la nature et communauté fraternelle de l’autre. Ce film est une sorte de gros dessin-animé Disney qui, certes, fait le boulot, mais qui n’arrive pas à se transcender non plus. Alors encore une fois, parmi les gros blockbusters qu’Hollywood nous a fourni ces derniers temps, « Avatar » reste agréable à regarder. Histoire, univers, personnages ; tout ça est sympa mais sans être extraordinaire. D’ailleurs je n’oublie pas de rappeler qu’au final je maintiens une note de « 3 étoiles », preuve que j’ai quand même passé un relatif bon moment lors de ce second visionnage. Seulement d’un autre côté, si j’ai réussi à regarder ça convenablement, c’est aussi parce que je l’ai regardé comme un gars qui n’attendait pas de chef d’œuvre, et qui s’est contenté d’accepter les limites de ce qui lui était proposé. Donc voilà, néophytes, vous voilà prévenus…";13/11/2016;https://www.allocine;61282;Comédie, Drame
id19;4,5;Cette ressortie du phénomène Avatar arrive au meilleur moment : évidemment puisque la tant attendu suite sort en ce mois de décembre 2022, mais aussi et surtout parce que j'avais un très mauvais souvenir de ce film. Il faut quand même dire que je l'avais vu très jeune, et que peu de choses restait dans mon esprit, seulement quelques images. Mais rien n'était positif, à tel point que ma note avant ce revisionnage en salle était de 4/10.Avatar c'est en fait un merveilleux film, un blockbuster giga ambitieux, sortit il y a bientôt 15 ans, il n'a pas pris une ride (certes la version est remasterisée, mais quand même). Tout cet univers créé est absolument somptueux, toutes ces créatures, ces couleurs, cette mythologie, et même cette histoire d'amour (pas très original mais touchante). Et quand c'est James Cameron qui gère tout ça, ça ne peux qu'être un pur bonheur. James Cameron est un virtuose, c'est un fait. Ok, il a accès à tout le budget dont il a besoin, mais très peu de monde aurait pu faire ce qu'il a réalisé avec Avatar. On est en permanence ébahi devant l'écran, que ce soit devant la beauté des forêts ou des montages suspendus de Pandora, mais aussi durant les incroyable scènes de combats. Il y a une intensité et un souffle épique impressionnant dans chacunes d'elles. Une impression d'être comme suspendu, c'est ultra aérien, grâce notamment à cette caméra se baladant toujours là où il le faut. Sur un grand écran de cinéma, c'est une expérience incroyable (et j'ai même pas essayé la 3D).Reste le scénario et le contenu du film en lui même. Honnêtement, pas de quoi passer 3 pattes à un canard comme on dit. Ça ressemble par moment pas mal au mythe de Pocahontas, l'intro bien qu'agréable expédie des choses trop rapidement, comme par exemple ce qui s'est passé sur Terre, ou même des personnages. Il y a aussi quelques petites facilités, des changements d'avis un peu soudain. Et puis le méchant, kiffant, mais bordel de cliché.Mais ce n'est pas vilain, et même si ca l'était, le film est tellement prenant et passe à une tel vitesse (il dure 2h40 pourtant), que ce ne serait même pas gênant. Tout ça pour dire qu'il ne faut pas toujours se fier à de vieux souvenirs. Redonnez une chance à des films, surtout quand ils ressortent en salle. Et comme moi vous pourriez avoir une excellente surprise.;21/09/2022;https://www.allocine;61282;Comédie, Drame
id20;4;Avatar est un blockbuster impressionnant, mais si vous enlevez les effets spéciaux (certes incroyable et captivant) il ne restent qu'un scénario très moyen et peu intéressant pour un public qui en demande plus que ça.;09/12/2018;https://www.allocine;61282;Comédie, Drame
id21;2;Avatar, où l'un des films les plus surcotés de la planète. James Cameron revient à la charge, 10 ans après le succès colossal de Titanic, pour nous offrir cette oeuvre, en y installant la 3D, nouvelle technologie qui deviendra par la suite un joujou commercial trop souvent mal exploité. Dans Avatar, heureusement, la 3D est utilisée à merveille, et flatte agréablement la rétine, d'autant plus que les effets spéciaux et les décors sont d'une magnificence poussée à l'extrême. C'est beau, très beau, et on admire le travail effectué par l'équipe technique du film. La mise en scène accompagne la photographie de haute volée, faisant de chaque plan une prouesse incontestable. Seulement voilà: le cinéma, ce n'est pas que la forme, c'est aussi (et surtout) le fond. Et de fond, il n'y en a pas dans Avatar. Le scénario est calqué de bout en bout sur le Disney Pocahontas (triste mais vrai), et donc niais et banal au possible, les acteurs manquent de charisme (Sam Worthington, comme à son habitude, est d'une platitude sidérante, tandis que Stephen Lang se révèle comme étant l'un des méchants les plus clichés de l'Histoire du cinéma, etc.), faisant d'Avatar un film creux. James Cameron a bien compris ce que la majorité des gens voulaient au cinéma: du divertissement. Il leur en a servi (et ils ont adoré), le film se dotant de scènes d'action spectaculaires et mettant en place une histoire d'amour ayant pour but d'amener un brin d'émotion dans cette affaire. Mais il est fort regrettable qu'il n'ait pas plus travaillé l'intrigue. Un film, ce n'est pas qu'une déferlante d'images. C'est aussi et surtout la mise en place d'une histoire ayant pour but de faire ressurgir les émotions du spectateur, de l'intéresser profondément, et même parfois de le marquer. Le réalisateur a malheureusement échoué à ce niveau, ne se focalisant que sur la forme. Avatar est une claque visuelle chargée de vide.;17/06/2013;https://www.allocine;61282;Comédie, Drame
Visiteur;5;"Avatar, ou l'histoire revisitée des colonisateurs à l'echelle de la galaxie.Mêlant vrais acteurs et motion capture, ce film nous amène sur Pandora, planète recouverte d'une forêt luxuriante colonisée par la Terre pour un minerai précieux.Cette planète est peuplées d'animaux divers (normal) et d'indigènes humanoïdes, les Na'Vis. Ces derniers sont en conflit avec les colons.Bon, je ne vais pas raconter l'histoire, mais en gros, voici la trame de début.Ce film est absolument magnifique. L'univers que Cameron à crée est vraiment incroyable.Les Na'Vis sont crées avec un précision maximale, pour les rendre vraiment vivants.Cameron a vraiment tout crée: une planète, sa composition, ses habitants, sa langue (1000 mots ont été crées), et il nous en raconte une petite partie de l'histoire en 2h45.Le scénario, je n'ai rien à y redire. Je ne comprend pas pourquoi c'est le point le plus critiqué (un des seuls d'ailleurs, avec le message écologistes véhiculé qui en agace beaucoup, eh eh..). Il est très soigné.Dans la première partie, on y découvre tout l'univers de Pandora; ses animaux, sa forêt, ses coutumes, la vie des Omaticayas, a travers l'apprentissage de Jake Sully. Petit a petit il se rapproche donc de Neytiri, jusqu’à l'intimité... la plus intime. Il ne sais plus distinguer sa vie humaine à sa vie d'Omaticaya. Il se perd, oubliant sa mission.Et dans la deuxième partie, PAF! La réalité le rattrape et le moment de choisir son camp est arrivé pour plusieurs des personnages.La guerre éclate donc dans la dernière heure, et Cameron nous fait profiter de combats et de scènes spectaculaires.Le spectaculaire est de toute façon présent de bout en bout.Et donc, l'univers de Pandora est tellement attachant que l'on a vraiment envie d'y rester.C'est d'ailleurs bien car au début, on nous présentait bien les Na Vis comme des sauvages. Ce qui fait qu'avec Jake, on les découvre et on les aime.Ce film aussi fait partie de ceux qui doivent compter sur ses acteurs. Sam Worthington est excellent, Zoe Saldana aussi, ce film la portera d'ailleurs sur le devant de la scène! Son rôle de Neytiri est parfait, le personnage qu'elle incarne est vraiment le meilleur du film, pour moi.  Le docteur Augustine est donc joué par Sigourney Weaver, bien connue.Avatar est donc pour moi réussi sur tous les points; l'histoire, l'univers, les effets spéciaux....tout y est! C'est beau.C'est le film qui m'a fait le plus d'effet, mon film préféré et ca le restera longtemps.J'attend la suite avec beaucoup d'impatience, mais aussi un peu d’appréhension, au vu des effets visuels en 2009, je suis bien curieux de voir ce que cela donnera en 2016.";01/12/2014;https://www.allocine;61282;Comédie, Drame
