ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;Numro du film;Genre;proba_nega;proba_neutre;proba_positif
id11;5;"Qu dire d'Avatar, primo, il s'agit d'une des plus grandes expriences cinmatographiques de ma vie. Secundo, jamais la 3D n'aura t aussi utile pour un film que dans celui-ci. Tertio, Avatar a t ralis par un des mes ralisateurs favoris: James Cameron.Je pense que si Avatar est l'un des meilleurs films de sciences-fiction. Pour moi, Avatar est un vritable chef-duvre. Alors oui, le scnario est pas incroyable, mais aprs tout, c'est un peu la seul chose qu'on peut lui reprocher. Cependant, Avatar fait parti de ces rares films qui n'ont pas besoin d'un super scnario pour que je le considre comme tant un film grandiose. Parce que,  part ce petit bmol, tous, et je dis bien tous, dans ce film est parfait! Les effets-spciaux, les acteurs trs bon, la musique de James Horner (repose en paix gnie), les scnes d'actions piques, la morale. Mais le point le plus positif de ce film, c'est son univers. Mme Tim Burton n'aurait pas fait mieux. James Cameron a carrment imagin une plante, son systme, le peuple qui y habite. L'univers est extrmement riche! Et c'est surtout grce  a que je considre Cameron comme tant un gnie! J'adore particulirement la vision des N'avis, ils offrent une morale trs lgitime (d'ailleurs, Cameron donne toujours un trs bonne morale, il n' y a qu'a voir les Terminator ou Abyss). Cameron a vraiment un don pour nous faire rflchir sur l'cologie. Pour en revenir  l'histoire, elle est assez simple, alors pourquoi je dis qu'elle est gnial, parce que, les personnages volues normment dans le film, Jake dcouvre la valeur de la nature et de la vie, tandis que Netery ouvre son cur au fur et  mesure, si on saute 2h du film, on voit bien qu'elle a chang de comportement auprs des humains, au dpart elle les ignores, et  la fin, elle fini par ragir  cette injustice. Bah oui, c'est pas flagrant, mais vraiment tous les personnages volues. Et puis, le film n'est ni trop long, ni trop court, on a bien le temps de dcouvrir l'univers de la plante Pandora dans la premire heure, (ce qui mmerveille  chaque visionnage), et la dernire heure offre des scnes d'actions incroyables. C'est vraiment pique. Et au cinma en 3D, je peux vous dire que vous tes scotchs  votre sige! Bon aprs, la fin est assez classique 
spoiler: 
c'est les gentils Navis qui battent les mchants humains
. Mais quand on y pense bien, quand on reprend le contexte du film, a ne vous fais pas penser  la Seconde Guerre Mondiale? On pourrait imaginer les humains comme tant des Nazis qui russissent  envahir des territoires de Pandora (comme quand ils ont envahis la France). Et les plusieurs clans de la plantes (comme s'il s'agissait des diffrents pays) font fassent  l'envahisseur. Dis comme a, a parat logique non? Du coup, l'histoire prendrait une autre tournure. Enfin, moi j'imagine l'histoire comme a (et c'est d'ailleurs pour a que je la trouve gniale), aprs, libre  vous de penser le contraire... Bon en tout cas, Avatar est vraiment un film norme, je passe un excellent moment  chaque fois que je le visionne. Bref, un vritable chef duvre comme je les aime. 5/5 Voil qui est dit!";19/07/2015;https://www.allocine;61282;Comdie, Drame;0.07113915681838989;0.7608044147491455;0.16805650293827057
Visiteur;5;Alors que dire sur ce film qui a explos le box office , je l'ai trouv plus que excellent pour moi c'est un chef-d'uvre. Les decors, les effets speciaux sont vraiment magnifiques avec un beau scenario. James Cameron  vraiment russi son film et pour ma part il m'as emmener sur une autre plante dont j'ai envie d'y retourner. Y a pas  dire James Cameron quand il ralise un film il le fait parfaitement bien .;03/11/2015;https://www.allocine;61282;Comdie, Drame;0.07673273235559464;0.6717291474342346;0.25153809785842896
id13;5;Un chef-d'oeuvre, il n'y a pas d'autres mots. Quand on aime un tant soit peu le cinma on ne peut pas nier que ce film est une oeuvre d'art unique, qui a demand un travail incroyable, tant par la cration d'un dcor stupfiant, d'une faune et d'une flore magnifiques, d'un langage Na'vi invent de toute pice et d'une qualit d'effet spciaux jamais vu auparavant. Plus de 10 ans de travail pour un peu moins de 3h de film. James Cameron aime prendre son temps, et on ne va pas lui en vouloir. Le rsultat est l, ses films ne sont jamais bcls. Tout est pens dans le moindre dtail. Beaucoup pourront critiquer la faiblesse d'un scnario se voulant trop colo, trop poncif. Mais c'est une histoire  l'chelle humaine dans une pope extra-terrestre. La morale  beau tre facile, elle critique l'aspect le plus grave de notre poque. Le profit prime sur le respect de l'environnement. Une morale cologique mais aussi une rfrence vidente  la colonisation de l'Amrique et au massacre des indiens. Certes rien n'est vraiment original dans cette trame scnaristique et je comprend qu'elle ne touche pas tout le monde. Nanmoins nul ne peut tre insensible  tout ce qu'il y a autour. Le film merveille par sa beaut et tiens en haleine dans ses scnes les plus piques. Qui n'a rien ressenti quand Jake recouvre l'usage de ses jambes  travers son avatar, ou quand il fait son premier vol  dos d'Ikran ? Qui n'a pas frissonn quand il reconquiert la tribus en devenant Toruk Makto ou bien quand l'arbre maison est dtruit ? Un film que l'on se doit de visionner en 3D (ou au moins en Blu-Ray) pour en accroitre le plaisir. Dans un restaurant gastronomique, on ne nous sert pas dans des assiettes en carton, alors on ne regarde pas Avatar sur son petit iPhone ou son ordinateur. Qu'il soit ador ou dtest, force est de constater qu'il aura marqu l'histoire du cinma. Ca n'est pas mon film prfr mais je peux dire objectivement qu'il y a d'un ct Avatar et de l'autre, le reste. James Cameron est un vrai artiste et ce ne sont pas les nombreux reports des suites du film qui vont m'enlever l'envie de les voir. Il me tarde de dcouvrir les nouveaux aspects de l'univers qu'il a brillamment cre. 20/20;29/09/2016;https://www.allocine;61282;Comdie, Drame;0.11793691664934158;0.7724326848983765;0.10963043570518494
id14;5;Si on devait associer le mot perfection  un film, ce film serait sans aucun doute Avatar. D'une beaut esthtique inoue, James Cameron nous livre un film ou plutot un spectacle  couper le souffle. Action, motion, batailles piques, tout y est pour nous faire passer 2h40 de pur bohneur jouissif. Un film qui fait date dans l'histoire du cinema. Ce film est bien plus qu'un chef d'oeuvre. Courrez le voir et laissez vous embarquer pour un voyage hors du commun. Avatar, le film de l'anne. Merci monsieur James Cameron.;19/12/2009;https://www.allocine;61282;Comdie, Drame;0.04033206030726433;0.6272914409637451;0.33237650990486145
id15;2,5;Certes, ce film est graphiquement magnifique, presque somptueux. Les dcors sont grandioses, les effets spciaux impressionnants. Mais que possde cet Avatar, si ce n'est une incontestable beaut visuelle? Enlevez la et vous obtenez un film fade, dot d'un scnario bacl crit  la va-vite , inspir de l'Afrique et ses quelques tribus. Quelques lments de l'histoire sont originaux, mais l'on sent que James Cameron a puis dans toutes les oeuvres de science-fiction ralises et crites  ce jour. S'inspirant grandement de Star Wars, Halo et bien d'autres, on ne peut rellement qualifier cet Avatar d'original. Et ceux qui le traitent de novateur semble avoir oubli que ce film n'a de novateur que sa technologie avance.;04/04/2013;https://www.allocine;61282;Comdie, Drame;0.07452109456062317;0.7020820379257202;0.22339686751365662
Visiteur;4;"Un film dcidment magnifique  regarder, comme  couter (la bande-son n'est pas mal non plus) : on ne s'en lasse pas! Pourtant, le scnario n'est pas extraordinaire... C'est n'empche une belle fable cologique, mais aussi un leon politique, qui remet aussi en question l'Amrique et sa gestion du monde (ce qui a du lui valoir l'Oscar...), dicte toujours par l'conomie, l'argent et le capitalisme, qui peuvent l'amener  des choix bafouant ses valeurs mme : les droits de l'homme. Pour une fois aussi, et c'est une premire dans l'histoire du cinma, ce sont les ""mchants"" amricains qui souhaitent conqurir la plante de ""gentils"" extra-terrestres, au lieu du contraire.. C'est quand meme une avance!";14/02/2015;https://www.allocine;61282;Comdie, Drame;0.052305418998003006;0.6908412575721741;0.25685325264930725
id17;5;Pour la premire fois au cinma, force est de constater une parfaite coexistence du cinma classique et de limage de synthse. La plante Pandora et leurs habitants, les Navis sont poustouflants de ralisme. Seul bmol, le scnario qui est bas sur une trame relativement classique. James Cameron, le magicien de Hollywood, nous offre le cinma du futur,  vivre en 3D exclusivement...;04/03/2010;https://www.allocine;61282;Comdie, Drame;0.08815962821245193;0.8463126420974731;0.06552771478891373
id18;3;"En 2009, ctait peu dire qu  Avatar  tait LE film-vnement de lanne. Entre ceux qui se sont laisss emporter par lenthousiasme gnral et ceux qui crirent au scandale, moi javoue que je faisais partis de ceux qui staient laiss prendre au jeu. Certes, jtais le premier  reconnaitre quil ny avait finalement pas grand-chose doriginal dans cette sorte de  Pocahontas  de lespace, mais je ne voulais pas non plus bouder mon plaisir face  un blockbuster qui avait su faire le boulot de manire propre et enleve. Ainsi,  lpoque, je lui avais attribu un flatteur  4 toiles  sur 5 possibles ; une note qui finalement correspondait fort bien au sentiment que jentretenais pour ce film. Et puis il a fallu que je le revoie en 2016, soit sept ans aprs mon dernier visionnage Et forcment sest impose  moi une sorte de nouveau bilan. Et cest tonnant parce que je mtais pourtant promis de ne pas rcrire ma critique aprs ce nouveau visionnage. Non pas que je sois un gros fainant (enfin si, un peu) mais cest surtout que je me disais qu  Avatar  tait le genre de film qui fonctionnait surtout sur le plaisir de la dcouverte et que  forcment  exprimer le point de vue dun revisionnage ntait pas ce quil y avait de plus pertinent pour quelquun qui voudrait dcouvrir le film pour la premire fois Seulement voil, malgr cette intention premire, je dois bien avouer que dans les faits, aprs mtre revu ce film de James Cameron, il mtait dsormais impossible dassumer la note initiale que je lui avais mise. Alors certes, je continue de penser qu  Avatar  doit tre un film agrable  dcouvrir pour qui sy risque la premire fois ; mais dun autre ct, je pense aussi quen absence du conditionnement et de la hype dans lesquels nous tions tous plongs  lpoque, leffet de ce film sur un nouvel amateur sera bien moins fort. Parce que oui, franchement, je pense sincrement que si javais dcouvert pour la premire fois  Avatar  en 2016, je naurais pas t si subjugu que a. Dabord  et ctait dj prvisible  la claque visuelle nest plus aujourdhui ce quelle tait. Alors certes, beaucoup pourraient me dire que cest le cas pour tous les films qui intgrent des effets spciaux, pourtant ce serait un argument face auquel je ne serais pas forcment daccord. Le gros problme d  Avatar  nest pas davoir eu recours  des effets-spciaux qui, par dfinition, allait se dmoder. Le gros problme d  Avatar , cest quil a dcid de se reposer ENORMEMENT sur les effets de son poque et, dailleurs, il a quasiment construit toute son architecture pour mettre essentiellement cet aspect-l en avant. Or, a, pour moi, cette dmarche l, elle pose souci. Il y a une flope dvnements, de mouvements de camras et de gimmicks dacteurs qui ne semblent tre l que pour faire de la dmonstration technique. Alors OK, je veux bien quen 2009 on puisse se dire :  Ouah quand les Navis font leur grimace cest quand mme impressionnant comment a suit bien lexpression du visage de lacteur !  Mais en 2016, on a plutt tendance  dire :  Mais pourquoi ils font des grimaces tout le temps les Navis ?  Bah oui, parce quau fond, tout a, cest bien superflu, lourd, et dautant plus irritant que derrire, on sent que leffort na pas vraiment t port sur le travail des personnages, des dialogues et des situations. Cest du basique de chez basique ; vu et revu ; simpliste de chez simpliste. Et puis mme, au-del de tout a, je trouve quand mme que par eux-mmes, les effets numriques de ce film vraiment leurs limites propres.  District 9  est sorti la mme anne et, encore aujourdhui, ses lments numriques ont une vraie texture ; ils sont remarquablement intgrs. Aprs, lavantage aussi de  District 9 , cest quil savait aussi fournir un fond ; un fond qu  Avatar  ne sait pas fournir. Gentils dun ct, mchants de lautre. Gros militaires dcrbrs et businessman sans scrupule dun ct ; amoureux de la nature et communaut fraternelle de lautre. Ce film est une sorte de gros dessin-anim Disney qui, certes, fait le boulot, mais qui narrive pas  se transcender non plus. Alors encore une fois, parmi les gros blockbusters quHollywood nous a fourni ces derniers temps,  Avatar  reste agrable  regarder. Histoire, univers, personnages ; tout a est sympa mais sans tre extraordinaire. Dailleurs je noublie pas de rappeler quau final je maintiens une note de  3 toiles , preuve que jai quand mme pass un relatif bon moment lors de ce second visionnage. Seulement dun autre ct, si jai russi  regarder a convenablement, cest aussi parce que je lai regard comme un gars qui nattendait pas de chef duvre, et qui sest content daccepter les limites de ce qui lui tait propos. Donc voil, nophytes, vous voil prvenus";13/11/2016;https://www.allocine;61282;Comdie, Drame;0.09398334473371506;0.7882254123687744;0.11779119074344635
id19;4,5;Cette ressortie du phnomne Avatar arrive au meilleur moment : videmment puisque la tant attendu suite sort en ce mois de dcembre 2022, mais aussi et surtout parce que j'avais un trs mauvais souvenir de ce film. Il faut quand mme dire que je l'avais vu trs jeune, et que peu de choses restait dans mon esprit, seulement quelques images. Mais rien n'tait positif,  tel point que ma note avant ce revisionnage en salle tait de 4/10.Avatar c'est en fait un merveilleux film, un blockbuster giga ambitieux, sortit il y a bientt 15 ans, il n'a pas pris une ride (certes la version est remasterise, mais quand mme). Tout cet univers cr est absolument somptueux, toutes ces cratures, ces couleurs, cette mythologie, et mme cette histoire d'amour (pas trs original mais touchante). Et quand c'est James Cameron qui gre tout a, a ne peux qu'tre un pur bonheur. James Cameron est un virtuose, c'est un fait. Ok, il a accs  tout le budget dont il a besoin, mais trs peu de monde aurait pu faire ce qu'il a ralis avec Avatar. On est en permanence bahi devant l'cran, que ce soit devant la beaut des forts ou des montages suspendus de Pandora, mais aussi durant les incroyable scnes de combats. Il y a une intensit et un souffle pique impressionnant dans chacunes d'elles. Une impression d'tre comme suspendu, c'est ultra arien, grce notamment  cette camra se baladant toujours l o il le faut. Sur un grand cran de cinma, c'est une exprience incroyable (et j'ai mme pas essay la 3D).Reste le scnario et le contenu du film en lui mme. Honntement, pas de quoi passer 3 pattes  un canard comme on dit. a ressemble par moment pas mal au mythe de Pocahontas, l'intro bien qu'agrable expdie des choses trop rapidement, comme par exemple ce qui s'est pass sur Terre, ou mme des personnages. Il y a aussi quelques petites facilits, des changements d'avis un peu soudain. Et puis le mchant, kiffant, mais bordel de clich.Mais ce n'est pas vilain, et mme si ca l'tait, le film est tellement prenant et passe  une tel vitesse (il dure 2h40 pourtant), que ce ne serait mme pas gnant. Tout a pour dire qu'il ne faut pas toujours se fier  de vieux souvenirs. Redonnez une chance  des films, surtout quand ils ressortent en salle. Et comme moi vous pourriez avoir une excellente surprise.;21/09/2022;https://www.allocine;61282;Comdie, Drame;0.059690553694963455;0.8162612915039062;0.12404810637235641
id20;4;Avatar est un blockbuster impressionnant, mais si vous enlevez les effets spciaux (certes incroyable et captivant) il ne restent qu'un scnario trs moyen et peu intressant pour un public qui en demande plus que a.;09/12/2018;https://www.allocine;61282;Comdie, Drame;0.06634680926799774;0.759307324886322;0.174345925450325
id21;2;Avatar, o l'un des films les plus surcots de la plante. James Cameron revient  la charge, 10 ans aprs le succs colossal de Titanic, pour nous offrir cette oeuvre, en y installant la 3D, nouvelle technologie qui deviendra par la suite un joujou commercial trop souvent mal exploit. Dans Avatar, heureusement, la 3D est utilise  merveille, et flatte agrablement la rtine, d'autant plus que les effets spciaux et les dcors sont d'une magnificence pousse  l'extrme. C'est beau, trs beau, et on admire le travail effectu par l'quipe technique du film. La mise en scne accompagne la photographie de haute vole, faisant de chaque plan une prouesse incontestable. Seulement voil: le cinma, ce n'est pas que la forme, c'est aussi (et surtout) le fond. Et de fond, il n'y en a pas dans Avatar. Le scnario est calqu de bout en bout sur le Disney Pocahontas (triste mais vrai), et donc niais et banal au possible, les acteurs manquent de charisme (Sam Worthington, comme  son habitude, est d'une platitude sidrante, tandis que Stephen Lang se rvle comme tant l'un des mchants les plus clichs de l'Histoire du cinma, etc.), faisant d'Avatar un film creux. James Cameron a bien compris ce que la majorit des gens voulaient au cinma: du divertissement. Il leur en a servi (et ils ont ador), le film se dotant de scnes d'action spectaculaires et mettant en place une histoire d'amour ayant pour but d'amener un brin d'motion dans cette affaire. Mais il est fort regrettable qu'il n'ait pas plus travaill l'intrigue. Un film, ce n'est pas qu'une dferlante d'images. C'est aussi et surtout la mise en place d'une histoire ayant pour but de faire ressurgir les motions du spectateur, de l'intresser profondment, et mme parfois de le marquer. Le ralisateur a malheureusement chou  ce niveau, ne se focalisant que sur la forme. Avatar est une claque visuelle charge de vide.;17/06/2013;https://www.allocine;61282;Comdie, Drame;0.06180299073457718;0.8080602884292603;0.13013671338558197
Visiteur;5;"Avatar, ou l'histoire revisite des colonisateurs  l'echelle de la galaxie.Mlant vrais acteurs et motion capture, ce film nous amne sur Pandora, plante recouverte d'une fort luxuriante colonise par la Terre pour un minerai prcieux.Cette plante est peuples d'animaux divers (normal) et d'indignes humanodes, les Na'Vis. Ces derniers sont en conflit avec les colons.Bon, je ne vais pas raconter l'histoire, mais en gros, voici la trame de dbut.Ce film est absolument magnifique. L'univers que Cameron  cre est vraiment incroyable.Les Na'Vis sont cres avec un prcision maximale, pour les rendre vraiment vivants.Cameron a vraiment tout cre: une plante, sa composition, ses habitants, sa langue (1000 mots ont t cres), et il nous en raconte une petite partie de l'histoire en 2h45.Le scnario, je n'ai rien  y redire. Je ne comprend pas pourquoi c'est le point le plus critiqu (un des seuls d'ailleurs, avec le message cologistes vhicul qui en agace beaucoup, eh eh..). Il est trs soign.Dans la premire partie, on y dcouvre tout l'univers de Pandora; ses animaux, sa fort, ses coutumes, la vie des Omaticayas, a travers l'apprentissage de Jake Sully. Petit a petit il se rapproche donc de Neytiri, jusqu l'intimit... la plus intime. Il ne sais plus distinguer sa vie humaine  sa vie d'Omaticaya. Il se perd, oubliant sa mission.Et dans la deuxime partie, PAF! La ralit le rattrape et le moment de choisir son camp est arriv pour plusieurs des personnages.La guerre clate donc dans la dernire heure, et Cameron nous fait profiter de combats et de scnes spectaculaires.Le spectaculaire est de toute faon prsent de bout en bout.Et donc, l'univers de Pandora est tellement attachant que l'on a vraiment envie d'y rester.C'est d'ailleurs bien car au dbut, on nous prsentait bien les Na Vis comme des sauvages. Ce qui fait qu'avec Jake, on les dcouvre et on les aime.Ce film aussi fait partie de ceux qui doivent compter sur ses acteurs. Sam Worthington est excellent, Zoe Saldana aussi, ce film la portera d'ailleurs sur le devant de la scne! Son rle de Neytiri est parfait, le personnage qu'elle incarne est vraiment le meilleur du film, pour moi.  Le docteur Augustine est donc jou par Sigourney Weaver, bien connue.Avatar est donc pour moi russi sur tous les points; l'histoire, l'univers, les effets spciaux....tout y est! C'est beau.C'est le film qui m'a fait le plus d'effet, mon film prfr et ca le restera longtemps.J'attend la suite avec beaucoup d'impatience, mais aussi un peu dapprhension, au vu des effets visuels en 2009, je suis bien curieux de voir ce que cela donnera en 2016.";01/12/2014;https://www.allocine;61282;Comdie, Drame;0.08395504951477051;0.8200857043266296;0.09595929831266403
Visiteur;1;"4 ans aprs sa sorti au cinma, que reste t - il de Avatar ? Sommet de la carrire de James Cameron et fruit d'un travail de plus de 10 ans ""Avatar"" est une grande dception. Visuellement, sans la 3D il ne reste rien d'extraordinaire, on a dj vu le monde invent par Cameron, et niveau effets spciaux, c'est tout ce qu'il y a de plus normal pour un film de cette poque. Ce qui me choque, c'est comment on peut faire de la science-fiction aussi plate que celle - l ? La science-fiction dans le cinma c'est un courant de pens, ce sont des rflexions, des hypothses sur l'avenir souvent diffrentes de la ralit, mais montrant ce qu'il se passerait si les cots sombre de l'humanit prenait dfinitivement le dessus. Et sinon c'est de la science fiction divertissante, mais mme l ca ne prend pas. Cameron nous sert un truc totalement niais et dbile se rsumant  : Les humains ( pour la plupart militaires) sont les mchants et il y a les tous gentils et tous beaux ""Na'vi"". Aucune subtilit, le manichisme est  son apoge et sa morale est douteuse et fausse... mais bon il a quand mme dit dans une interview que son film tait le reflet de l'invasion Irakienne par les Amricains... ou comment Cameron flatte son go. Aprs les autres points scnaristiques se rsument  dialogues trs limit et des personnage tout aussi limit, creux et inintressant. De plus, Sam Worthington est trs fade et manque clairement de charisme. Donc quand jentends ou que je lis que Avatar est tout en haut des tops SF, j'ai vraiment du mal  comprendre, ni par sa rflexion (bien au contraire) ni autres, que ce soit dans le monde invent ou l'utopie. Les effets spciaux ne sont que l pour cacher la faiblesse scnaristique du film. J'ai l'impression qu'on a beaucoup de mal  combiner les effets numriques et les nouvelles technologie avec les scnarii, les mise en scne, la posie... et c'est vraiment dommage, il y aurait tellement de possibilit de mieux faire. Dcidment, je prfre quand Cameron essai de ne pas faire dans la subtilit et assume le cot divertissement, tel que Aliens ou Terminator.";29/01/2014;https://www.allocine;61282;Comdie, Drame;0.05902193859219551;0.8437730669975281;0.09720505774021149
